"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Not Stated"	"NS"	"Hawaii"	"15"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Hawaii"	"15"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Hawaii"	"15"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Hawaii"	"15"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Hawaii"	"15"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Hawaii"	"15"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Idaho"	"16"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Illinois"	"17"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Indiana"	"18"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Iowa"	"19"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kansas"	"20"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Kentucky"	"21"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Louisiana"	"22"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maine"	"23"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Maryland"	"24"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Massachusetts"	"25"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Michigan"	"26"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Minnesota"	"27"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Mississippi"	"28"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Missouri"	"29"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Montana"	"30"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nebraska"	"31"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"Nevada"	"32"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Hampshire"	"33"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Jersey"	"34"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New Mexico"	"35"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New York"	"36"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New York"	"36"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New York"	"36"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"New York"	"36"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
