State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Trinity, California",,287,2117.768595,17032.44689,4888312.256,360.7078111
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,84,2427.044207,14257.81881,1197656.78,346.0435656
,45-64,131,2755.574253,17545.7586,2298494.377,483.4864066
,65-84,68,2296.521445,19914.75936,1354203.637,457.3467196
,Missing,*,†,*,*,†
Sex,Male,158,2255.853798,20017.45365,3162757.676,451.5644883
,Female,129,1970.067196,13376.3921,1725554.58,263.5239127
,Missing,*,†,*,*,†
Payer,Medicare,106,†,20320.40694,2153963.136,†
,Medicaid,103,†,16184.03137,1666955.231,†
,Private insurance,42,†,15331.27588,643913.587,†
,Uninsured,22,†,8186.468538,180102.3078,†
,Other,14,†,17384.14252,243377.9953,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,20,190.4761905,6860.041605,137200.8321,†
,Nonneonatal/nonmaternal,267,2542.857143,17794.42481,4751111.424,†
Type of substance or substance-related condition,Alcohol,103,760.0354191,16999.85298,1750984.857,129.2049038
,Cannabis,87,641.9716647,14549.79509,1265832.173,93.40556175
,Drug-induced mental disorders,11,81.16883117,16129.07865,177419.8652,13.09178462
,Hallucinogens,*,*,*,*,*
,Opioids,44,324.6753247,18313.94374,805813.5247,59.46085631
,Other drug abuse,82,605.0767414,16051.71745,1316240.831,97.12520887
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",11,81.16883117,16170.15601,177871.7161,13.12512663
,Stimulants,46,339.433294,16733.5661,769744.0404,56.7992946
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Tulare, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Tulare, California",,3816,844.2963533,13773.02638,52557868.67,116.2851595
Age group,<1,66,846.1538462,20077.27927,1325100.432,169.8846708
,17-Jan,73,54.76533429,23808.81125,1738043.221,13.03897507
,18-44,1585,939.0255462,10634.29355,16855355.27,99.85873306
,45-64,1658,1733.693038,15212.37799,25222122.71,263.7359382
,65-84,434,934.2977697,17090.43096,7417247.036,159.6755153
,Missing,*,†,*,*,†
Sex,Male,2482,1095.394664,15216.00253,37766118.29,166.6752799
,Female,1334,591.865619,11088.26865,14791750.38,65.62764989
,Missing,*,†,*,*,†
Payer,Medicare,857,†,16582.47358,14211179.85,†
,Medicaid,2284,†,12341.56147,28188126.39,†
,Private insurance,482,†,14324.92652,6904614.581,†
,Uninsured,89,†,10330.2686,919393.9052,†
,Other,104,†,22447.63399,2334553.935,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,249,33.15579228,8066.28915,2008505.998,†
,Nonneonatal/nonmaternal,3567,474.9667111,14171.39408,50549362.67,†
Type of substance or substance-related condition,Alcohol,1921,425.0244483,15672.29229,30106473.49,66.61107384
,Cannabis,886,196.0289751,9414.783056,8341497.787,18.45570273
,Drug-induced mental disorders,138,30.53272976,23758.24133,3278637.304,7.254039622
,Hallucinogens,22,4.867536628,9582.577157,210816.6974,0.466435453
,Opioids,599,132.5297473,13643.19213,8172272.086,18.08128805
,Other drug abuse,466,103.1032759,13467.37275,6275795.702,13.88530248
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",175,38.71904136,15867.71791,2776850.634,6.143828261
,Stimulants,965,213.5078566,11272.38913,10877855.51,24.06743643
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Tuolumne, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Tuolumne, California",,1310,2386.591365,19764.48911,25891480.74,471.6975904
Age group,<1,13,2838.427948,16655.18322,216517.3818,472.7453752
,17-Jan,*,*,*,*,*
,18-44,259,1604.013129,14984.1338,3880890.653,240.3474734
,45-64,594,3439.490446,21371.36347,12694589.9,735.0660048
,65-84,441,3579.545455,20552.49434,9063650.005,735.685877
,Missing,*,†,*,*,†
Sex,Male,662,2301.167964,21879.33554,14484120.13,503.4802603
,Female,648,2480.667636,17603.95156,11407360.61,436.695529
,Missing,*,†,*,*,†
Payer,Medicare,620,†,21137.33603,13105148.34,†
,Medicaid,435,†,18059.61085,7855930.718,†
,Private insurance,132,†,19815.06973,2615589.204,†
,Uninsured,27,†,21727.34954,586638.4376,†
,Other,96,†,18001.81293,1728174.041,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,32,73.56321839,12861.63004,411572.1614,†
,Nonneonatal/nonmaternal,1278,2937.931034,19937.33065,25479908.58,†
Type of substance or substance-related condition,Alcohol,486,885.407178,22445.13464,10908335.43,198.7308332
,Cannabis,118,214.9754054,16326.91268,1926575.696,35.09884672
,Drug-induced mental disorders,62,112.9531791,23977.00913,1486574.566,27.08279407
,Hallucinogens,*,*,*,*,*
,Opioids,357,650.3916925,20133.96315,7187824.844,130.9496237
,Other drug abuse,419,763.3448716,16510.36658,6917843.597,126.0310366
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",46,83.80397158,15622.44145,718632.3067,13.09222639
,Stimulants,171,311.5321552,17191.74059,2939787.641,53.55779999
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Ventura, California",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,363437.9907,942.7692544,16494.00854,5994549321,155.5004413
"Ventura, California",,6867,807.7616638,17064.84682,117184303.1,137.8432906
Age group,<1,79,711.6475993,34842.12854,2752528.154,247.9531713
,17-Jan,104,52.45266651,8116.73761,844140.7115,4.257445311
,18-44,2643,871.6788475,12752.80686,33705668.54,111.1635199
,45-64,2830,1246.284267,18918.24863,53538643.63,235.7751564
,65-84,1211,1096.235143,21753.36259,26343322.09,238.4680054
,Missing,*,†,*,*,†
Sex,Male,4293,1016.332821,18498.27801,79413107.51,188.0040708
,Female,2574,601.7871254,14674.12417,37771195.61,88.30699002
,Missing,*,†,*,*,†
Payer,Medicare,1892,†,19963.17504,37770327.18,†
,Medicaid,2670,†,15848.30628,42314977.77,†
,Private insurance,1576,†,17058.22332,26883759.95,†
,Uninsured,506,†,11425.68185,5781395.018,†
,Other,223,†,19882.70497,4433843.209,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,257,25.50109149,15875.5467,4080015.503,†
,Nonneonatal/nonmaternal,6610,655.884104,17111.08739,113104287.6,†
Type of substance or substance-related condition,Alcohol,3943,463.8130538,18579.40654,73258600,86.17371287
,Cannabis,970,114.1005991,11163.4723,10828568.14,12.73758878
,Drug-induced mental disorders,693,81.51723213,14324.21227,9926679.103,11.67670137
,Hallucinogens,27,3.175996057,13107.95402,353914.7587,0.416308103
,Opioids,1506,177.1500023,15676.97888,23609530.19,27.77176844
,Other drug abuse,772,90.80996134,14781.51797,11411331.87,13.42309075
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",421,49.52201259,11229.94253,4727805.807,5.561293556
,Stimulants,1144,134.5681292,13782.00563,15766614.44,18.54618714
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
