"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Walla Walla, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Walla Walla, Washington",,1331,2190.658020343,5.0383170548,6706,11037.2296652292,18159.3166386639,24170050.4460617,397.8085263844,
Age group,<1,17,2397.7433004231,8.9411764706,152,21438.6459802538,15251.9102077687,259282.473532069,365.7016551933,
,1-17,15,118.4740541821,4.0666666667,61,481.7944870073,16989.8515749733,254847.773624599,20.1285659604,
,18-44,331,1470.7189193993,4.1510574018,1374,6105.0386563583,13048.4360004863,4319032.31616099,191.9058169449,
,45-64,471,3239.116979575,5.4416135881,2563,17626.0229695344,20244.4279406057,9535125.56002529,655.740702842,
,65-84,497,4806.1115946233,5.1428571429,2556,24717.1453437772,19721.8557801183,9801762.32271879,947.8543973232,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,616,1990.5642086215,5.3181818182,3276,10586.1823822141,19783.3532806629,12186545.6208883,393.80034967,
,Female,715,2398.3630752717,4.7972027972,3430,11505.4340534013,16760.146608634,11983504.8251733,401.9691676229,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,601,†,5.4059900166,3249,†,20593.6607183142,12376790.0917068,†,
,Medicaid,341,†,4.926686217,1680,†,14648.8587030675,4995260.81774603,†,
,Private insurance,326,†,4.6257668712,1508,†,17610.245937534,5740940.17563611,†,
,Uninsured,17,†,4.8235294118,82,†,14386.9067470856,244577.414700455,†,
,Other,46,†,4.0652173913,187,†,17662.6510059197,812481.946272306,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,70,124.3339253996,2.4142857143,169,300.1776198934,6268.029492045,438762.064443147,†,
,Neonatal birth hospitalization,12,21.3523131673,6.0833333333,73,129.8932384342,8178.9366218427,98147.2394621129,†,
,Nonmaternal/nonneonatal hospitalization,1249,333.4223171383,5.1753402722,6464,1725.5739455419,18921.6502339123,23633141.1421564,†,
Type of substance use disorder,Alcohol-related disorders,211,347.2793706179,5.5829383886,1178,1938.8393298002,17972.3437837239,3792164.53836574,62.4142423774,
,Cannabis-related disorders,165,271.5691760756,4.103030303,677,1114.2565588071,14434.6597253974,2381718.85469058,39.2000864856,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,131,215.6094670661,5.5954198473,733,1206.4254912933,17023.8840330972,2230128.80833574,36.7051056377,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,75,123.4405345798,4.7066666667,353,580.9934494223,13672.4587260818,1025434.40445613,16.8773561417,
,Miscellaneous substances and addictive disorders,60,98.7524276638,4.9833333333,299,492.1162645248,9124.6952129258,547481.71277555,9.0108580397,
Type of mental disorder,Anxiety disorders,573,943.0856841897,4.8743455497,2793,4596.9255077521,17824.5245591122,10213452.5723713,168.1005393919,
,Bipolar disorders,134,220.5470884493,3.9552238806,530,872.3131110306,14689.688499912,1968418.25898821,32.3976802888,
,Depressive disorders,551,906.876460713,5.1270417423,2825,4649.5934691728,18808.9313095128,10363721.1515415,170.5737705576,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,11,18.1046117384,3.3636363636,37,60.8973303927,15751.7743603987,173269.517964385,2.8517975899,
,Personality disorders,17,27.9798545048,3.1176470588,53,87.2313111031,9645.7294079707,163977.399935502,2.6988610543,
,Schizophrenia and related disorders,50,82.2936897199,7.48,374,615.5567991046,21780.5203582923,1089026.01791461,17.923993843,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,40,65.8349517759,5.775,231,380.1968465058,18647.2475910843,745889.903643372,12.2764064591,
,Trauma- and stressor-related disorders,108,177.7543697949,4.3055555556,465,765.3313143948,14092.1210276456,1521949.07098573,25.0493609234,
,Miscellaneous mental disorders,51,83.9395635143,4.2352941176,216,355.5087395898,8206.9643352591,418555.181098215,6.8888900408,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Whatcom, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,191911.056576523,2670.8535449888,5.7504282711,1103570.76527098,15358.5517330249,16602.3964942718,3186183452.91808,443.4256953204,
"Whatcom, Washington",,5545,2643.6107575172,6.3042380523,34957,16665.9515330081,15154.5697843581,84032089.4542659,400.6278370748,
Age group,<1,58,2523.9338555265,11.7068965517,679,29547.4325500435,19970.9595754649,1158315.65537696,504.0538099987,
,1-17,88,219.8625858838,5.2159090909,459,1146.7832604622,16398.1835796792,1443040.15501177,36.0534704563,
,18-44,1595,1957.1752868274,5.9855799373,9547,11714.8291306215,13054.2202692386,20821481.3294356,255.4939729976,
,45-64,1915,3688.7219493403,6.4579634465,12367,23821.6315130501,16630.7508823655,31847887.9397299,613.4621581379,
,65-84,1889,5552.9425598213,6.3022763367,11905,34996.1784937386,15225.7090390214,28761364.3747116,845.4748772624,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,2428,2336.9523369523,6.7800658979,16462,15844.6908446908,16142.6461225894,39194344.7856472,377.2459458078,
,Female,3114,2941.7599546549,5.9344894027,18480,17457.8432761796,14376.3766980135,44768037.0376142,422.9184926325,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,2559,†,6.3849159828,16339,†,15160.2763043112,38795147.0627325,†,
,Medicaid,1474,†,6.526458616,9620,†,14742.7675656856,21730839.3918206,†,
,Private insurance,1309,†,5.8548510313,7664,†,15556.9811419175,20364088.3147701,†,
,Uninsured,77,†,9.025974026,695,†,18427.5245926585,1418919.3936347,†,
,Other,126,†,5.0714285714,639,†,13675.3594548248,1723095.29130793,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,288,145.3811206461,3.0625,882,445.2296819788,7458.288899807,2147987.2031444,†,
,Neonatal birth hospitalization,49,24.2214532872,10.1836734694,499,246.6633712308,12928.7558394274,633509.036131946,†,
,Nonmaternal/nonneonatal hospitalization,5208,380.6739273445,6.4470046083,33576,2454.2065638477,15601.1123684695,81250593.2149896,†,
Type of substance use disorder,Alcohol-related disorders,963,459.1158087447,6.3146417445,6081,2899.151851481,14374.6278341646,13842766.6043005,65.9961888349,
,Cannabis-related disorders,460,219.3076552674,6.7065217391,3085,1470.7915576088,13443.6571266845,6184082.27827488,29.4829692267,
,Neonatal abstinence syndrome,31,14.7794289419,15.7096774194,487,232.1800611201,21042.6431504392,652321.937663616,3.1099824919,
,Opioid-related disorders,1189,566.8626132891,6.7603027754,8038,3832.1628979123,14875.444996902,17686904.1013165,84.3233362478,
,Sedative-related disorders,42,20.0237424375,7.5714285714,318,151.6083355979,10287.0818617665,432057.438194195,2.0598587763,
,Stimulant-related disorders,396,188.7952858389,8.303030303,3288,1567.5729793898,14829.884756693,5872634.36365046,27.998123316,
,Miscellaneous substances and addictive disorders,228,108.7003160891,7.201754386,1642,782.8329781503,11377.5706986606,2594086.11929462,12.3674553127,
Type of mental disorder,Anxiety disorders,1980,943.9764291946,6.1904040404,12257,5843.5955013325,16143.1855289719,31963507.3473644,152.3878663147,
,Bipolar disorders,487,232.1800611201,7.0574948665,3437,1638.6095894656,13994.7746138577,6815455.23694873,32.4930762521,
,Depressive disorders,2158,1028.8389566677,5.7094531974,12321,5874.107870761,14993.2549941101,32355444.2772896,154.2564482519,
,"Disruptive, impulse-control, and conduct disorders",31,14.7794289419,5.6774193548,176,83.9090159284,11456.4948920275,355151.341652853,1.6932045218,
,Eating disorders,29,13.8259173973,7.6896551724,223,106.3165372275,11333.0326007843,328657.945422747,1.566895726,
,Obsessive-compulsive disorders,47,22.4075212991,10.085106383,474,225.9822360799,17128.8447464715,805055.703084161,3.8381495348,
,Personality disorders,109,51.9663791829,8.3027522936,905,431.4639739501,10949.2190911413,1193464.8809344,5.6899127105,
,Schizophrenia and related disorders,376,179.2601703925,12.4813829787,4693,2237.4148395002,17146.0053096534,6446897.99642969,30.7359583336,
,Somatic symptom disorders,31,14.7794289419,9.5161290323,295,140.6429528346,16370.6907550278,507491.413405862,2.4194946074,
,Suicidal ideation or attempt,299,142.5499759238,7.2274247492,2161,1030.2692239846,12955.4928633043,3873692.36612799,18.4680519575,
,Trauma- and stressor-related disorders,606,288.9139980262,7.8135313531,4735,2257.4385819376,14861.0420172119,9005791.46243045,42.9356306403,
,Miscellaneous mental disorders,325,154.9456260042,5.9661538462,1939,924.4294425295,9744.7550471659,3167045.39032892,15.0990717104,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Yakima, Washington",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
