,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Ontonagon, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Ontonagon, Michigan",,233,3765.3522947641,5.1330472103,1196,19327.7310924369,12162.6955981129,2833908.07436032,457.9683378087,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,41,3391.2324234905,5.1951219512,213,17617.8660049627,6353.3069528119,260485.585065288,215.4554053476,
,45-64,64,2913.0632680929,5.6875,364,16568.0473372781,13298.1222515878,851079.824101622,387.3827146571,
,65-84,121,6062.124248497,4.9338842975,597,29909.8196392785,13870.7530567692,1678361.11986908,840.8622845035,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,100,3134.7962382445,5.44,544,17053.2915360501,13292.730860233,1329273.0860233,416.7000269666,
,Female,133,4436.2908605737,4.9022556391,652,21747.8318879252,11313.0450250904,1504634.98833702,501.8795825007,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,142,†,5.0845070423,722,†,14530.2405056341,2063294.15180005,†,
,Medicaid,60,†,5.0666666667,304,†,8931.3537186649,535881.223119894,†,
,Private insurance,21,†,3.8571428571,81,†,8350.8605764821,175368.072106123,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,*,†,*,*,†,*,*,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,226,314.7632311978,5.2123893805,1178,1640.6685236769,12355.4514346752,2792332.0242366,†,
Type of substance use disorder,Alcohol-related disorders,37,597.9314802844,5.027027027,186,3005.8177117001,12583.1445779343,465576.349383572,75.2385826412,
,Cannabis-related disorders,*,*,*,*,*,*,*,*,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,12,193.9237233355,7.3333333333,88,1422.1073044602,12351.7313192266,148220.775830719,23.9529372706,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,*,*,*,*,*,*,*,*,
,Miscellaneous substances and addictive disorders,*,*,*,*,*,*,*,*,
Type of mental disorder,Anxiety disorders,120,1939.2372333549,5.2916666667,635,10261.7970265029,12919.6615712607,1550359.38855129,250.5428876133,
,Bipolar disorders,20,323.2062055591,4.25,85,1373.6263736264,6707.1283051713,134142.566103425,21.6778548971,
,Depressive disorders,121,1955.3975436328,4.958677686,600,9696.1861667744,11952.512429358,1446254.00395232,233.7191344461,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,19,307.0458952812,8.3157894737,158,2553.3290239173,9460.5091317211,179749.6735027,29.0481049617,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,*,*,*,*,*,*,*,*,
,Trauma- and stressor-related disorders,12,193.9237233355,5.4166666667,65,1050.4201680672,9040.7111780646,108488.534136775,17.5320837325,
,Miscellaneous mental disorders,*,*,*,*,*,*,*,*,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Osceola, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Osceola, Michigan",,929,3508.1756731241,4.5866523143,4261,16090.7820701635,12379.8110019351,11500844.4207977,434.3055179486,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,12,211.2304171801,3.5,42,739.3064601303,10035.0227976998,120420.273572398,21.1970205197,
,18-44,188,2434.6024346024,4.3191489362,812,10515.4105154105,11666.7633016734,2193351.50071461,284.0393033818,
,45-64,396,5289.1678910111,4.648989899,1841,24589.2880993722,12475.8816408856,4940449.12979071,659.8703258703,
,65-84,329,6221.6338880484,4.6595744681,1533,28990.1664145234,12839.0539845148,4224048.76090538,798.7989336054,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,395,2958.8014981273,4.6,1817,13610.4868913857,12638.3249736642,4992138.36459736,373.942948659,
,Female,534,4066.712360064,4.5767790262,2444,18612.4438351991,12188.5881202254,6508706.05620041,495.6748196025,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,469,†,4.7995735608,2251,†,12675.6298117466,5944870.38170919,†,
,Medicaid,223,†,4.3721973094,975,†,12035.252021789,2683861.20085895,†,
,Private insurance,216,†,4.4444444444,960,†,12240.7467183809,2644001.29117028,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,11,†,2.8181818182,31,†,9714.4773313183,106859.250644501,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,28,116.1825726141,2.5,70,290.4564315353,5009.5978541044,140268.739914923,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,898,349.9610288387,4.6414253898,4168,1624.3180046765,12638.9999783993,11349821.9806026,†,
Type of substance use disorder,Alcohol-related disorders,130,490.9180166912,4.3384615385,564,2129.8289339526,11715.644795813,1523033.82345569,57.5142110742,
,Cannabis-related disorders,60,226.5775461652,4.9833333333,299,1129.1114383898,11757.2303388327,705433.820329963,26.6392439987,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
,Opioid-related disorders,63,237.9064234734,5.5396825397,349,1317.9260601941,16500.8653340239,1039554.51604351,39.2566185583,
,Sedative-related disorders,*,*,*,*,*,*,*,*,
,Stimulant-related disorders,12,45.315509233,4.4166666667,53,200.1434991126,7426.7037743093,89120.4452917119,3.3654486346,
,Miscellaneous substances and addictive disorders,14,52.8680941052,7.1428571429,100,377.6292436086,15936.18052342,223106.52732788,8.4251549159,
Type of mental disorder,Anxiety disorders,491,1854.1595861183,4.6069246436,2262,8541.9734904271,12659.3575619486,6215744.5629168,234.7246917759,
,Bipolar disorders,75,283.2219327065,5.1866666667,389,1468.9777576375,11326.0231488029,849451.736160221,32.0777816608,
,Depressive disorders,464,1752.199690344,4.3297413793,2009,7586.5715040973,11943.5350836078,5541800.27879402,209.2745847511,
,"Disruptive, impulse-control, and conduct disorders",*,*,*,*,*,*,*,*,
,Eating disorders,*,*,*,*,*,*,*,*,
,Obsessive-compulsive disorders,*,*,*,*,*,*,*,*,
,Personality disorders,*,*,*,*,*,*,*,*,
,Schizophrenia and related disorders,42,158.6042823156,8.0238095238,337,1272.6105509611,13241.1466838621,556128.160722208,21.0010256683,
,Somatic symptom disorders,*,*,*,*,*,*,*,*,
,Suicidal ideation or attempt,27,101.9598957743,4.1481481481,112,422.9447528417,5833.5022777036,157504.561497996,5.9478328423,
,Trauma- and stressor-related disorders,49,185.0383293682,4.3673469388,214,808.1265813225,9555.542162704,468221.565972498,17.6814155799,
,Miscellaneous mental disorders,29,109.5124806465,2.5862068966,75,283.2219327065,5214.5650864409,151222.387506786,5.7105995811,
,,,,,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,
,,,,,,,,,,
"2016 Oscoda, Michigan",,,,,,,,,,
Stays Related to Mental and/or Substance Use Disorders,,,,,,,,,,
,,,,,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean length of stay, days",Aggregate number of days in the hospital,"Number of inpatient days per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $",
US Total,,9955578.05705047,3087.6608648232,5.6255443763,56005546.1520072,17369.7732141365,12666.9044891831,126106356383.265,391.111052697,
State Total,,391363.24769807,3942.7556415268,5.4018300708,2114077.76001213,21298.0959861228,11638.5304738508,4554893084.67923,458.8788168486,
"Oscoda, Michigan",,369,5700.6025027035,5.4715447154,2019,31191.1014985323,12706.6364067024,4688748.83407319,724.3548330099,
Age group,<1,*,*,*,*,*,*,*,*,
,1-17,*,*,*,*,*,*,*,*,
,18-44,47,2986.0228716645,5.8510638298,275,17471.4104193138,11237.9981763611,528185.914288975,335.5691958634,
,45-64,152,7684.5298281092,4.7565789474,723,36552.0728008089,12818.8085421727,1948458.89841025,985.0651660315,
,65-84,162,9788.5196374622,6.0555555556,981,59274.9244712991,13260.410818234,2148186.55255391,1297.997916951,
,Missing,*,†,*,*,†,*,*,†,
Sex,Male,171,5237.3660030628,5.865497076,1003,30719.7549770291,13101.1074711317,2240289.37756352,686.1529487178,
,Female,197,6140.897755611,5.1472081218,1014,31608.4788029925,12413.7144785359,2445501.75227158,762.3135138004,
,Missing,*,†,*,*,†,*,*,†,
Payer,Medicare,244,†,5.4385245902,1327,†,12582.3909330402,3070103.38766181,†,
,Medicaid,64,†,5.234375,335,†,13115.3437741657,839382.001546606,†,
,Private insurance,46,†,6.0434782609,278,†,14401.0450539014,662448.072479465,†,
,Uninsured,*,†,*,*,†,*,*,†,
,Other,15,†,5.2666666667,79,†,7787.6914923537,116815.372385305,†,
,Missing,*,†,*,*,†,*,*,†,
Type of stay,Maternal delivery hospitalization,*,*,*,*,*,*,*,†,
,Neonatal birth hospitalization,*,*,*,*,*,*,*,†,
,Nonmaternal/nonneonatal hospitalization,362,386.3393810032,5.5138121547,1996,2130.2027748132,12888.0750985173,4665483.18566328,†,
Type of substance use disorder,Alcohol-related disorders,55,849.683299861,7.4545454545,410,6334.0027807817,15633.341360163,859833.774808966,132.8338907476,
,Cannabis-related disorders,22,339.8733199444,4.9090909091,108,1668.4690251815,8544.1001916671,187970.204216677,29.0391169808,
,Neonatal abstinence syndrome,*,*,*,*,*,*,*,*,
